Customer_ID,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Credit_Utilization_Ratio,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix
CUS_0x568f,5734.64,3,6,38.5784848185474,6,13.57,1
CUS_0x8c9a,9449.41638635422,0,2,22.3043888027618,8,5.71,2
CUS_0x7f50,1527.7925,6,4,39.1204074724479,9,4.62,1
CUS_0xad11,10993.87,5,3,37.1728176683346,4,5.16,2
CUS_0xb825,6936.81333333333,5,6,36.3927376121978,16,16.92,1
CUS_0x9da4,6229.81907152606,5,2,31.2201066903949,0,2.2,2
CUS_0x5215,6207.41666666667,0,5,39.2135113492941,7,5.28,2
CUS_0xc01a,2139.46083333333,1,4,39.2709131391608,7,8.64,2
CUS_0x33ba,6535.54333333333,3,1,28.1251036136654,8,7.42,2
CUS_0x22f8,7170.43,7,4,32.8076930427259,10,14.97,1
CUS_0x697a,1625.55833333333,4,5,34.3101265864452,15,7.83,1
CUS_0xc249,2279.81083333333,3,7,29.104384445831,13,9.73,1
CUS_0x3bd2,7644.8875,0,7,34.5698485814195,5,1.84,2
CUS_0xc37,5754.61,8,4,29.4242885210768,15,15.34,1
CUS_0x317a,5777.47166666667,5,6,30.7160839705455,12,21.27,1
CUS_0x9776,2312.74333333333,8,3,25.9400895255268,12,8.99,1
CUS_0x757d,1409.94416666667,6,8,34.8691301233499,12,22.61,0
CUS_0x52e7,1191.7875,6,7,37.0641992080074,16,9.49,1
CUS_0xadef,2911.81166666667,6,4,31.8121191550961,12,5.08,1
CUS_0x82fa,2869.98333333333,6,6,30.7561245425275,14,17.12,0
CUS_0x878,3421.90333333333,0,4,38.7994716701592,2,0.77,2
CUS_0x26e0,1106.73416666667,6,4,26.6204829042539,21,10.84,1
CUS_0x8353,1693.25958333333,0,1,29.9549904532426,13,11.37,2
CUS_0x2747,736.944166666667,8,6,37.8296888896789,24,5.59,0
CUS_0x9e76,2755.23153991148,4,6,28.788016121372,16,3.66,1
CUS_0xa261,1431.29458333333,3,3,34.6636397627343,15,18.3,1
CUS_0x8cd3,8962.365,5,5,43.8868873741642,9,12.89,1
CUS_0x5a42,10140.3875,2,7,39.8547751315559,9,11.81,2
CUS_0x1271,8563.10666666667,5,5,27.8974997664751,12,13.01,1
CUS_0x8706,7158.725,1,3,36.3406637615338,12,2.17,2
CUS_0xa67d,1378.36416666667,6,10,24.0384925042527,18,27.2,0
CUS_0x1234,5215.415,3,5,29.5097665730696,15,19.69,1
CUS_0x472b,2377.80333333333,6,6,40.7171084381565,14,12.5,1
CUS_0x7d80,5373.65333333333,0,6,32.4362147732565,0,14.88,2
CUS_0x2af3,6995.52333333333,8,7,26.3686612638495,22,19.33,0
CUS_0x1947,8698.85,8,3,24.0764659092499,10,6.64,2
CUS_0x1319,11706.1233333333,7,5,32.2955985424571,17,5.49,1
CUS_0x4aaa,11662.8633333333,3,7,36.5185222210037,10,3.9,1
CUS_0x5a0f,1288.175,7,10,25.0130372251359,16,18.57,0
CUS_0x526d,11196.1433333333,4,5,31.6101942084792,9,10.82,1
CUS_0x3190,5054.8275,4,3,28.9246332873614,19,11.13,1
CUS_0x4271,674.8975,9,6,33.9240191992988,22,27.56,0
CUS_0x25a7,3057.44166666667,6,6,38.8327279045564,17,5.72,0
CUS_0x76cf,573.372916666667,6,7,39.4488380591478,18,19.6,1
CUS_0x5a04,849.944166666667,5,7,38.7142039771879,8,16.57,1
CUS_0x4103,1373.27833333333,5,3,24.65837629785,13,12.9,1
CUS_0xcfc,1135.52541666667,4,5,25.8686314798195,19,9.03,2
CUS_0xd96,7937.6,6,5,42.564163792576,8,11.88,1
CUS_0xc507,4284.01166666667,7,4,38.7462841465685,18,11.25,1
CUS_0xa66d,1550.98333333333,4,7,26.5783399549679,15,13.24,1
CUS_0x83d7,2078.08916666667,3,4,38.1432553519191,3,11.52,2
CUS_0x8399,5739.93833333333,8,4,26.1034468517963,13,2.38,1
CUS_0x24bb,1932.66416666667,3,5,25.2168732993082,15,11.66,1
CUS_0x531b,1985.51931319559,1,5,29.056427460034,4,7.23,2
CUS_0x535d,1689.31,7,8,29.3071982182473,21,24.32,0
CUS_0x5f2f,1780.91791666667,0,5,33.8755723221685,4,4.78,2
CUS_0x4922,11094.0133333333,3,6,37.0989795132206,6,5.32,2
CUS_0x3631,834.968333333333,6,6,28.5378434026549,15,25.42,0
CUS_0x1968,663.371666666667,9,9,33.5600212195425,18,26.46,0
CUS_0x8cc9,807.087916666667,3,10,36.4047135230034,18,15.76,1
CUS_0xadf0,9055.56,1,4,37.8738939005543,5,2.03,2
CUS_0xa8ba,1436.73083333333,6,6,35.3425427817607,22,23.57,0
CUS_0x1269,3762.59083333333,2,1,35.4827356240155,3,8.11,2
CUS_0x3c23,1479.49166666667,7,5,27.9465690887457,19,17.91,1
CUS_0xa995,6325.7275,4,6,25.9921126891294,19,9.28,2
CUS_0x988d,3852.655,3,5,32.0806201588217,11,19.59,1
CUS_0x33d2,2942.14833333333,6,6,37.1901898323003,14,6.28,1
CUS_0x85bb,1722.63541666667,0,5,24.017220537557,6,4.07,2
CUS_0x3df4,2476.07559931861,8,6,34.3360090665655,8,18.09,1
CUS_0x92f9,2006.29166666667,6,6,26.7302720491804,11,16.58,1
CUS_0xa17a,14672.1,1,5,25.1574979425339,3,5.34,2
CUS_0x347d,2292.4325,8,4,34.6485047618964,13,12.17,1
CUS_0x4cab,4825.3675,6,8,37.6831564494186,26,24.26,0
CUS_0x43dd,1349.11833333333,10,6,31.0566638002438,23,19.36,0
CUS_0x2934,3237.925,3,6,41.3256678655737,9,10.33,2
CUS_0x20ba,486.987916666667,7,7,23.9970756882873,24,21.15,0
CUS_0x22e3,3368.72,8,8,23.8711819436967,17,8.35,0
CUS_0x8ea,1374.3475,8,7,26.2402214008284,19,8.37,1
CUS_0x46d4,2252.20416666667,3,5,27.0680714335142,19,9.72,1
CUS_0xabf2,3217.785,8,7,28.1905557454265,25,6.37,0
CUS_0x2346,5106.73833333333,3,4,24.3645228301064,18,14.65,1
CUS_0x4986,3421.13,2,3,27.0485697350715,7,6.66,2
CUS_0x7a12,6458.425,3,7,37.7870532345988,19,8.35,1
CUS_0x312c,4643.96666666667,7,6,34.1612774380859,23,9.39,0
CUS_0x45d2,2782.77333333333,3,6,24.3248536338093,4,5.81,2
CUS_0x45f1,3384.2775,3,3,24.9412744587434,5,3.93,2
CUS_0x549d,9834.59,8,3,28.9783941743685,17,13.05,1
CUS_0x62c3,1283.74208333333,1,5,29.2191519713538,2,2.16,2
CUS_0x4157,9843.8675,2,5,41.459017527248,12,8.24,2
CUS_0x30ee,7728.7,3,3,37.1719312819398,14,22.09,1
CUS_0x705d,3974.20083333333,3,2,29.6143925116783,2,2.37,2
CUS_0xac18,1840.45166666667,4,3,23.4733245911042,14,15.41,1
CUS_0x8fa0,5913.40333333333,7,4,26.5890289534377,13,18.95,1
CUS_0x2db7,4161.26833333333,5,5,38.6929648273481,15,6.48,1
CUS_0x58fb,5245.66,10,8,27.4249995932483,18,22.34,1
CUS_0xb41b,6407.725,3,7,36.3012864866005,2,6.31,2
CUS_0x1414,4080.76,8,9,26.8811648762619,25,27.67,0
CUS_0x66dd,4364.055,7,7,40.3474071700561,10,14.7,1
CUS_0x9c19,6800.67666666667,8,6,32.2753732596055,13,10.09,1
CUS_0x281d,10136.5166666667,0,1,32.012164579391,3,7.68,2
CUS_0x12b8,1350.53333333333,9,10,23.1105718891159,21,27.86,0
CUS_0xb1cc,7847.9125,3,5,37.6064874438383,9,9.03,1
CUS_0x77b3,2760.78916666667,3,7,36.4086582417432,13,13.66,1
CUS_0x9fd0,11929.91,5,1,46.5941791897985,7,3.24,2
CUS_0x5640,3604.84096175867,5,5,37.5251782139359,18,11.69,1
CUS_0x868a,1594.85333333333,5,7,28.8062447115306,16,4.91,1
CUS_0x94a6,8481.075,7,6,29.0454522176788,9,1.59,1
CUS_0x3f85,7538.96333333333,5,3,34.2101727504464,20,7.83,1
CUS_0x139b,2151.775,4,5,37.4034994825946,4,5.95,2
CUS_0x8aee,5819.54666666667,0,5,31.0017305626247,4,2.7,2
CUS_0x34e9,3113.32166666667,10,8,28.7051903855638,20,1.07,0
CUS_0xa0ff,5107.17,9,10,33.2693159108941,20,1.36,0
CUS_0x6807,5961.745,5,5,34.7748812342841,1,7.51,2
CUS_0x6896,2832.05833333333,7,7,25.4950434463004,20,17.95,1
CUS_0x563b,3671.87916666667,3,7,28.6478899222867,5,5.99,2
CUS_0x54b1,516.462083333333,7,6,38.9941896381507,21,13.57,0
CUS_0x8715,2380.7,1,1,32.0598451162588,5,8.03,2
CUS_0x94dd,1983.645,4,4,34.5442234055527,20,12.45,1
CUS_0x38e6,3402.75666666667,6,9,33.9034575377185,19,28.49,0
CUS_0x65e9,6973.085,3,4,40.5589019584821,18,8.11,1
CUS_0x1472,1431.67125,3,4,36.0881491616844,9,16.95,1
CUS_0xbdd9,2410.75833333333,7,9,30.0471153150419,16,27.75,0
CUS_0xae0,12046.4566666667,8,4,29.786521035471,13,19.07,1
CUS_0x6b61,1429.51083333333,0,6,27.8472716583892,5,1.71,2
CUS_0x5672,14596.5233333333,0,4,41.7407772999272,12,11.04,2
CUS_0x4c7e,1422.92166666667,8,8,26.5723028090674,17,7.41,0
CUS_0xaaea,1814.4825,5,4,27.8212840379278,11,7.53,2
CUS_0x2b6e,1720.16583333333,7,9,31.8126605307756,21,7.41,0
CUS_0xc5ee,3797.35120433103,7,6,26.8389139426362,24,16.11,0
CUS_0x8666,1716.3175,6,7,30.7641024132357,19,17.42,1
CUS_0xc80,4052.84166666667,5,3,30.5884468967077,10,17.02,1
CUS_0xc566,10850.2266666667,5,4,29.7143707196269,14,6.27,1
CUS_0xb662,7470.4,7,3,33.3749975906969,8,19.07,1
CUS_0x6d43,1379.87916666667,7,8,27.7413652249295,19,1.04,0
CUS_0xac8e,3386.04333333333,8,6,36.8879615615529,18,14.95,1
CUS_0x46ef,579.807083333333,5,7,26.8073995994296,21,10.47,1
CUS_0x4937,9642.0325,2,5,42.8942559206368,6,3.04,2
CUS_0xaf61,3097.00833333333,1,4,32.7408645158355,12,9.38,2
CUS_0x246d,3559.095,8,7,36.5795054066634,16,25.98,0
CUS_0x5f34,10720.8233333333,2,5,39.1785176006736,2,9.36,2
CUS_0x5569,8435.80666666667,4,7,42.2653911152964,16,7.39,1
CUS_0x3066,7535.59431059576,6,5,33.9956501716271,5,15.01,1
CUS_0x703c,11015.1066666667,1,4,39.4903290505157,11,6.1,2
CUS_0x691b,4655.005,5,6,26.0803617805074,11,10.14,2
CUS_0x95d4,4348.49,5,6,29.841526162015,12,9.36,1
CUS_0x9d0d,1209.96333333333,6,5,23.9701520579399,15,21.63,0
CUS_0x51e0,2193.32315102593,6,3,29.4014284160738,9,0.91,1
CUS_0x1c5d,1501.43416666667,8,7,26.3049965446722,17,13.94,1
CUS_0x5ebc,1869.55833333333,8,6,38.888976314404,13,29.75,0
CUS_0xa8d6,2812.30833333333,4,6,31.3873135732436,0,4.13,2
CUS_0x419d,2696.90666666667,8,3,27.7222244907233,11,14.19,1
CUS_0x193c,6913.96333333333,10,10,28.3599606318011,21,7.76,0
CUS_0xb464,1898.89916666667,10,7,29.2080420427085,25,25.55,0
CUS_0xa9a,9659.35784111323,2,3,28.2675005818617,2,6.28,2
CUS_0x2b8c,13446.0633333333,3,3,34.2749507214111,0,3.91,2
CUS_0x5523,5769.67802861834,4,7,36.992706172512,12,14.24,1
CUS_0x2f21,1674.79583333333,7,7,37.6959943731792,20,2.88,0
CUS_0x8843,917.642916666667,5,6,39.1297943082905,17,10.41,1
CUS_0xa9b4,2820.23666666667,6,5,33.8599683315581,9,11.68,2
CUS_0x8e65,1273.725,9,8,34.3551280403085,25,7.91,0
CUS_0x4367,1814.685,6,7,29.3766175592883,14,2.95,1
CUS_0x25f5,2362.16166666667,9,8,35.2939317771734,16,21.79,0
CUS_0xbf38,2154.44576639864,4,3,39.5135321444101,19,17.14,1
CUS_0x32ac,2792.36583333333,8,4,25.1393127153851,14,15.31,1
CUS_0x4f0d,2813.33916666667,1,2,35.2272945682948,2,9.61,2
CUS_0x5a59,1285.58666666667,6,8,30.7213666338623,11,8.62,1
CUS_0x553e,9276.62,8,4,26.2030654332882,19,12.83,1
CUS_0x6cb3,1311.12,3,4,25.7119835629232,11,16.57,1
CUS_0xb749,3460.38,2,6,32.9562981287081,9,5.91,2
CUS_0x4315,3132.52416666667,8,7,23.9825937667405,19,5.79,1
CUS_0x88a6,1367.3725,3,9,39.4896178878016,17,11.32,1
CUS_0x8f63,991.903333333333,6,10,35.4191931533735,15,24.71,0
CUS_0x3c0b,1722.61791666667,2,5,27.9257440085736,10,2.84,2
CUS_0x4339,11343.69,4,3,41.5717716954673,14,3.85,1
CUS_0xae75,899.845833333333,6,5,34.7124683630026,20,27.34,0
CUS_0x4843,2918.53166666667,10,10,36.0976256199774,17,15.09,0
CUS_0x4238,3447.97083333333,5,4,39.37306961784,1,0.87,2
CUS_0xbb7,1653.25416666667,10,5,37.5360640150777,24,17.94,0
CUS_0x450,1546.64333333333,7,10,39.48317278998,17,11.17,1
CUS_0xa6dc,968.62625,6,5,28.6386151627732,19,1.84,0
CUS_0x47a6,2782.02,7,3,29.1331721629697,18,9.64,1
CUS_0x7387,4846.645,10,7,37.5380688803514,10,7.02,1
CUS_0xb153,4269.41,7,7,34.2758930595958,18,12.71,1
CUS_0xb413,6445.85,5,5,30.7513632674602,9,11.51,2
CUS_0x3e81,4870.96666666667,0,5,36.4242738896982,3,11.42,2
CUS_0x50ef,3165.21166666667,7,4,27.5697081694044,15,8.69,1
CUS_0x229d,1470.55416666667,7,7,24.869725604255,22,7.06,0
CUS_0x17b0,3766.21833333333,8,6,33.599001938509,15,8.04,1
CUS_0x6960,3394.0625,3,7,28.6416267436944,3,4.43,2
CUS_0x1e3e,1710.17095416525,6,5,27.4772879894029,11,14.94,1
CUS_0x79b,4526.385,3,6,42.2041266104775,16,0.88,1
CUS_0x69ea,6184.92,6,6,41.2337911328835,16,16.57,0
CUS_0xc23c,1097.25416666667,10,10,32.1330561752889,27,3.14,0
CUS_0x523e,7992.325,7,3,36.271611426825,10,14.37,1
CUS_0xe03,6917.46,3,7,35.8135855333282,7,19.37,1
CUS_0x3c21,2743.29131244057,10,9,30.5734115220335,23,28.5,0
CUS_0x4939,1488.55,5,6,36.1213353204303,18,11.44,1
CUS_0x9dc1,1851.16166666667,7,10,31.9969426687304,25,2.39,0
CUS_0x46bd,13152.71,4,7,28.5820337307189,7,8.31,2
CUS_0x43af,1737.84,4,7,34.9195969619178,19,15.24,1
CUS_0xaac3,858.28375,4,7,37.558350525025,17,3.57,2
CUS_0x75ce,2271.24833333333,4,3,27.2350419815878,17,4.91,1
CUS_0xa478,10208.2166666667,1,5,27.4835210352467,4,2.47,2
CUS_0x21e4,7538.53666666667,6,5,28.5250612346069,14,11.28,1
CUS_0x514e,1033.62666666667,10,7,30.3122008142368,19,7.05,0
CUS_0x3fbf,2300.36833333333,6,5,36.1766638895549,14,11.85,1
CUS_0x5082,1141.53,5,5,32.9628013750758,11,12.03,1
CUS_0xa96d,1539.41333333333,0,3,30.7055882439444,12,7.09,2
CUS_0x337d,2904.0825,5,4,36.8350704436172,2,10.06,2
CUS_0x2d09,3235.25416666667,4,5,38.2995609744841,15,8.2,1
CUS_0x7b0,4906.73387933327,3,5,32.2349921418891,2,2.93,2
CUS_0xa6e0,12764.9566666667,5,5,38.8244971925056,3,9.54,2
CUS_0x1c7a,1765.67416666667,6,9,30.2864348675464,16,16.48,0
CUS_0x225a,7412.3425,5,3,27.4673360235722,13,3.87,1
CUS_0x9ddd,1836.02916666667,7,4,32.0407490570632,13,19.89,1
CUS_0x13ee,836.554583333333,8,6,24.2606624597549,18,1.97,1
CUS_0x5a95,2719.0675,0,4,24.2204535627764,0,10.22,2
CUS_0x1ce1,7162.10333333333,4,4,29.2339571394104,11,15.16,1
CUS_0x8141,6632.6,7,8,32.374140046865,23,2.28,0
CUS_0xbbd5,4466.27,6,10,33.735809879525,25,-2.99999999999998e-02,0
CUS_0x4b12,4590.53333333333,4,6,33.7339001501739,16,12.71,1
CUS_0x9584,3856.425,7,10,25.9761035773095,12,11.65,1
CUS_0xa439,9308.9525,7,3,31.466658895379,14,14.76,1
CUS_0x7a76,2929.995,3,5,33.4302843034808,7,4.57,2
CUS_0xb51a,2405.76,6,6,29.1815710000736,20,20.18,0
CUS_0x39d8,980.55375,3,6,25.300018414735,7,1.27,2
CUS_0x1d2b,1930.78833333333,8,3,25.8796770569226,17,8.81,1
CUS_0x91fe,2501.50666666667,8,5,37.9985174988221,18,16.49,1
CUS_0xa120,6604.03666666667,8,3,23.4852771567669,16,14.05,1
CUS_0x6950,1933.9225,4,4,24.2292908764422,18,11.56,1
CUS_0x815c,3742.14166666667,0,6,33.7487727457597,3,10.84,2
CUS_0x867f,1761.76083333333,10,9,41.1307779842224,17,16.47,1
CUS_0x5e17,1662.62666666667,7,10,33.6451175456051,21,22.79,0
CUS_0x9d64,9541.23,5,3,40.3344876054328,10,9.96,1
CUS_0x6b42,1634.9875,3,7,23.1431370807207,8,11.33,1
CUS_0x66d4,1012.20958333333,8,4,32.9893860780456,15,18.6,1
CUS_0x6f7b,6649.73,6,5,32.076571670074,17,15.92,0
CUS_0x1441,6540.3725,6,5,32.9099447139237,10,1.45,2
CUS_0x1355,745.513333333333,7,6,25.680010150386,15,17.57,0
CUS_0x2db4,2337.01333333333,7,7,37.0895470147998,25,3.45,0
CUS_0x1184,1396.62291666667,3,5,36.1873224461005,9,6.74,2
CUS_0xa910,1286.13666666667,7,6,38.6215668843148,22,18.25,0
CUS_0x72b6,5905.64333333333,10,8,36.821184574997,23,16.28,0
CUS_0x74f2,2721.53666666667,5,6,39.0985593956832,20,8.36,1
CUS_0xa90c,3160.66666666667,3,6,40.8894560347643,16,9.99,1
CUS_0x29f9,622.584166666667,8,7,33.3407612374009,18,21.7,0
CUS_0xe32,7005.8825,5,4,35.9704770840737,10,7.85,1
CUS_0x23d6,14238.5733333333,2,6,44.0926009332379,9,11.6,2
CUS_0x83fe,6426.07666666667,8,5,30.1760581758653,20,23.72,0
CUS_0xaf67,7840.37,4,2,25.8074672435872,9,5.06,2
CUS_0x1979,7280.3075,1,4,35.7700525825102,6,0.64,2
CUS_0x6f4a,7167.5,6,4,25.0093801505297,12,6.43,1
CUS_0x1139,8144.985,7,6,33.3050585562149,18,19.45,1
CUS_0x887c,1290.10166666667,9,7,38.2940754646697,19,2.15,0
CUS_0xb85c,1550.7825,5,7,39.8698425114917,17,8.57,1
CUS_0x7cfa,1546.755,9,8,34.1457258246375,22,5.99,0
CUS_0x7152,3925.01333333333,4,3,31.350602029385,18,17.81,1
CUS_0xaa14,2844.92666666667,7,5,39.3758097403587,10,10.64,1
CUS_0x8e00,1795.79583333333,7,10,27.8801862522258,15,5.23,0
CUS_0xbc23,5695.98333333333,3,6,25.6765442833648,8,18.99,1
CUS_0xccc,3403.495,4,1,32.5883021353483,0,6.4,2
CUS_0x3915,1373.88,10,10,36.5896130378837,23,0.69,0
CUS_0xc59f,2058.95666666667,3,4,27.4655520234714,13,2.74,1
CUS_0x3149,1727.835,10,8,25.1858338381147,16,4.49,0
CUS_0x896e,2796.2975,0,5,36.9275138192155,5,4.88,2
CUS_0x6579,1611.0375,10,7,24.992604136563,20,8.37,0
CUS_0x4ffd,1381.91625,3,3,35.6003464111547,8,7.64,2
CUS_0xb689,2671.2125,4,6,37.8072397758195,20,5,1
CUS_0xbd89,1087.04916666667,6,5,26.4426157544157,22,8.67,1
CUS_0x334b,2847.83916666667,5,4,32.0150269455524,14,3.38,1
CUS_0x66eb,9692.37666666667,2,3,22.6238404506443,1,0.83,2
CUS_0x7e18,7716.04,6,7,40.8825612495445,23,8.26,2
CUS_0xbeec,656.676666666667,7,6,31.6173085841791,9,8.66,1
CUS_0x4464,8059.61333333333,6,6,41.2279319134213,9,15.5,1
CUS_0x16a5,896.589166666667,8,5,37.6912282671782,13,1.77,1
CUS_0x51d4,8631.92,5,5,36.7061793988686,11,12.81,1
CUS_0xa781,1859.49208333333,1,4,32.4662253136526,0,0.71,2
CUS_0xa7b7,7051.435,8,6,37.9308514755404,19,9.21,2
CUS_0x615a,3156.645,5,5,28.0482975959421,12,12.36,1
CUS_0xc050,1699.31666666667,8,7,31.3434140624241,15,4.74,1
CUS_0x97d1,3047.12166666667,4,7,37.7040851121837,11,15.61,1
CUS_0x4213,2357.69166666667,7,10,37.4058882012642,20,7.06,1
CUS_0x8c51,5053.795,5,5,35.1167986049044,18,7.2,2
CUS_0x9762,3258.06,5,5,25.9407016034306,1,9.41,2
CUS_0x4f13,5476.92666666667,3,4,29.5470888233161,10,11.25,2
CUS_0x1735,7171.7825,0,4,28.7380987939532,5,8.7,2
CUS_0x9501,2833.42083333333,2,7,35.6108044772535,5,3.55,2
CUS_0x5bec,1455.34416666667,8,7,31.5817487922451,12,17.44,1
CUS_0x47c1,2826.77333333333,6,8,35.4090727135826,24,29.86,0
CUS_0x5205,8473.73,4,4,27.8119620027555,5,11.58,2
CUS_0x7570,12283.22,3,7,26.1304665270971,8,6.08,1
CUS_0x61f7,3119.69666666667,0,6,28.7989560531492,1,11.94,2
CUS_0x9661,1745.22583333333,5,4,31.7521706917138,8,14.18,1
CUS_0x85bd,4045.3925,7,5,26.9474274576678,11,7.3,1
CUS_0x5135,2800.9525,3,5,26.0414791040633,9,2.93,2
CUS_0xa1d6,725.919583333333,6,5,30.2348991513201,10,11.95,1
CUS_0xffd,3749.87,8,7,33.9722770309979,11,10.07,1
CUS_0xada1,6553.69666666667,0,4,31.1636802770347,2,9.35,2
CUS_0x9674,1281.40166666667,9,5,38.194225312668,16,8.11,0
CUS_0x5978,618.89375,7,5,38.2510549276053,21,10.12,0
CUS_0x6b44,1801.53833333333,5,4,27.3218367844324,19,16,1
CUS_0x18b9,1112.47416666667,9,7,24.215570480384,24,0.68,0
CUS_0xc015,1527.6525,5,6,33.6574133858111,13,16.25,1
CUS_0xa2d2,6573.915,5,6,27.5578493539487,17,11.86,1
CUS_0xbd46,5704.87833333333,8,7,33.1284764267527,9,10.98,2
CUS_0xa1bc,3917.995,7,9,35.0823323618927,25,5.15,0
CUS_0x2555,2879.18333333333,8,5,31.0358277282799,19,11.64,1
CUS_0x6a74,11184.8466666667,7,7,28.5079017707979,11,3.11,1
CUS_0x69c7,1418.14166666667,9,8,36.9407934249792,20,5.05,0
CUS_0x2c14,3116.8925,0,3,26.5050072275722,0,9.77,2
CUS_0xc592,3853.88333333333,4,3,33.5883854324249,13,19.81,1
CUS_0x36d4,11356.8166666667,4,7,31.7239475996695,8,9.76,2
CUS_0x29ac,7871.995,2,6,31.9668568542214,8,3.51,2
CUS_0x70d,1152.18875,5,7,36.9004346234701,19,14.63,1
CUS_0x8704,6098.88666666667,6,6,29.7935080343158,10,9.61,1
CUS_0x6ae4,2407.00416666667,4,4,34.4229475742078,8,8.3,1
CUS_0x924e,11318.1766666667,8,7,29.0262191130628,19,15.68,1
CUS_0x5ba4,6448.55333333333,6,5,36.1478341985433,18,19.03,1
CUS_0x669f,1542.97333333333,7,9,37.0132842637206,15,1.99,0
CUS_0x2dd8,7258.35666666667,4,4,26.1022688606159,17,10.66,1
CUS_0xc58,2364.35534936742,6,6,22.6705040627282,10,9.41,1
CUS_0xbb85,7991.3675,8,7,34.4100964410119,11,9.38,1
CUS_0x7cf0,3173.74166666667,7,8,30.577281557116,24,26.08,0
CUS_0x5a1a,2445.61,3,6,30.6538294473758,6,2.61,2
CUS_0xb7a1,2717.02666666667,8,3,24.142601096147,15,15.14,1
CUS_0x3c55,3201.50666666667,8,9,38.7230297939614,19,4.94,0
CUS_0x8b18,5052.9675,9,5,29.2877296467185,13,27.17,0
CUS_0x9e5f,925.47625,9,10,37.5864185559765,12,19.63,1
CUS_0x4e71,8702.90223499023,6,4,33.9558899156745,10,9.95,1
CUS_0x200a,6765.03,10,6,32.9258221585536,18,24.92,0
CUS_0xc90,6596.95666666667,1,4,25.2596657732697,6,1.77,2
CUS_0x8b96,7024.16666666667,6,7,30.0877611299155,15,24.94,0
CUS_0x5ae6,11243.8,5,7,34.2731868013301,14,19.35,1
CUS_0xace0,702.327083333333,7,3,24.7150922178519,16,15.32,1
CUS_0x3ce1,5393.26,6,9,32.198093706849,15,19.42,0
CUS_0x8983,5004.22333333333,2,5,31.7251444876839,12,9.73,2
CUS_0x65d6,6244.38727415726,7,4,37.2736235216017,14,19.86,1
CUS_0xb29a,2449.34666666667,3,7,34.5626769996532,6,8.95,2
CUS_0xf3c,1878.92833333333,8,4,38.4080913599164,8,4.49,1
CUS_0x85be,1880.13,8,8,36.8265790800488,22,17.01,0
CUS_0x85f1,4018.12666666667,6,6,28.2624257088457,12,14.71,1
CUS_0xc51,1169.57958333333,8,4,34.0408108862384,8,4.72,1
CUS_0x4ef6,2741.37833333333,8,6,28.4098026443005,15,18.82,0
CUS_0x2038,2257.89833333333,4,4,36.9395960075254,3,5.99,2
CUS_0x589f,4145.33309117722,10,7,34.0502149327007,26,15.36,0
CUS_0x7d83,6272.9,8,8,26.9262779404752,17,20.13,0
CUS_0x2218,3075.68,7,6,32.3389798307706,23,8.55,0
CUS_0x1f4b,4162.7625,10,7,30.4448883016685,19,17.78,0
CUS_0x3b37,1898.99166666667,7,4,36.257227570709,19,2.37,1
CUS_0x30b9,1273.73041666667,4,4,23.6794567812516,6,3.96,2
CUS_0x3acc,2682.38916666667,4,7,25.3505842210213,15,8.28,1
CUS_0xa9e,6622.27,7,6,31.6045266544444,19,5.7,0
CUS_0xa3bf,1774.96416666667,4,7,27.2208193201239,17,5.07,2
CUS_0x9f7a,14642.4933333333,1,1,40.1203531775659,7,9.72,2
CUS_0x9190,745.494166666667,10,5,36.1725326811402,25,17.14,0
CUS_0x69bf,755.360833333333,6,8,39.0561916170463,19,25.76,0
CUS_0x8124,1325.955,3,2,31.7822118723071,11,3.00000000000002e-02,2
CUS_0x2d7e,7153.1,3,5,35.4396371670445,5,2.09,2
CUS_0x3cb6,9188.6425,6,7,33.7903112794382,10,7.28,2
CUS_0x3e47,5025.75666666667,4,6,37.4614450203465,17,15.58,1
CUS_0x7812,1439.08329281231,3,3,35.6367884188374,10,1.22,2
CUS_0x29a2,4618.785,3,6,35.4178843142541,13,9.47,1
CUS_0x7c47,1286.26833333333,7,5,33.4208254975105,19,11.79,0
CUS_0x4681,2152.2525,0,3,33.9597529550965,10,11.95,2
CUS_0x1286,2509.50583333333,7,3,26.3673076570591,8,4.14,1
CUS_0x569b,1526.60583333333,9,8,31.6765770262737,19,10.01,0
CUS_0x783b,1530.8325,5,5,36.1283330873307,8,11.85,1
CUS_0x2907,1202.08666666667,5,4,24.4911419393645,6,3,2
CUS_0x5536,14034.9,1,3,42.2578415393095,2,6.22,2
CUS_0xc2a1,1782.28666666667,10,7,24.8445943053434,18,10.18,0
CUS_0x5376,11984.78,1,4,38.1251524753768,3,9.73,2
CUS_0xaf81,4584.07333333333,3,4,34.3422477317864,11,3.89,2
CUS_0x76d0,1532.04291666667,0,7,39.1435077350755,8,-0.16,2
CUS_0x61a6,6235.39,4,5,27.7629347276771,10,7.19,1
CUS_0x59a9,11612.64,3,2,42.4445437632174,11,-4.79,2
CUS_0x6dde,1746.9225,10,7,34.348676599853,21,3.28,0
CUS_0x384c,690.111666666667,8,9,35.4792669654702,12,29.52,0
CUS_0x6983,7417.9725,1,4,27.738552144029,2,6.84,2
CUS_0x73cf,8538.72333333333,6,4,25.9968733982542,17,10.65,2
CUS_0x3bfd,1143.2675,6,5,32.7628225114769,15,14.14,0
